candidate,control,window,prompt_count,metric,mean_delta,median_delta,win_fraction,tie_fraction,bootstrap_ci_lower,bootstrap_ci_upper,p_value,q_value,inferential_role
centered_correct,sf_fifo21,early_half,48,dynamic_degree,-0.014880952380952382,0.0,0.041666666666666664,0.8541666666666666,-0.03571428571428572,0.002976190476190478,0.9375,,
centered_correct,sf_fifo21,early_half,48,subject_consistency,-0.0006965466241262291,-6.626576652229987e-05,0.3958333333333333,0.0,-0.001783534016997591,0.00014729824444718358,0.9442985544694906,,
centered_correct,sf_fifo21,early_half,48,imaging_quality,-0.0010566532124011395,8.393423897873342e-05,0.5208333333333334,0.0,-0.00516771308986825,0.0017808061853893603,0.4427167486432566,,
fifo_full_a002,sf_fifo21,early_half,48,quality_without_dynamic_degree,-0.09214544228973438,-0.009859167741240071,0.3958333333333333,0.0,-0.1929817620803077,-0.00614192149077067,0.9442985544694906,,
fifo_full_a002,sf_fifo21,early_half,48,official_quality_score,0.04521719507290337,-0.00551921778395581,0.4791666666666667,0.0,-0.13882800610622714,0.25261559249520077,0.6672670939616907,,
fifo_full_a002,sf_fifo21,early_half,48,identity_background,-0.0006070393721144563,-0.00011470089386977911,0.375,0.0,-0.0013741908033170235,0.00011079410122934728,0.9702683123731148,,
fifo_full_a002,sf_fifo21,early_half,48,temporal_mechanics,-0.00040004480503412254,-2.8352494557848384e-05,0.375,0.0,-0.0009480075146498176,1.1302345742467868e-05,0.9702683123731148,,
fifo_full_a002,sf_fifo21,early_half,48,semantic_alignment,-0.0001948885896819715,-1.7528023038587692e-05,0.5,0.0,-0.001522873469955468,0.0009761655669925425,0.5572832513567434,,
fifo_full_a002,sf_fifo21,early_half,48,visual_quality,-0.0010896785273438424,-0.0002723273209163657,0.4791666666666667,0.0,-0.0032753218174025227,0.0006758106618543181,0.6672670939616907,,
fifo_full_a002,sf_fifo21,early_half,48,dynamic_degree,0.017857142857142856,0.0,0.10416666666666667,0.8541666666666666,-0.0029761904761904843,0.044642857142857144,0.2265625,,
fifo_full_a002,sf_fifo21,early_half,48,subject_consistency,-0.001144056444659582,-5.8159068152430216e-05,0.4583333333333333,0.0,-0.002279759097766981,-9.666763196958154e-05,0.7645604931891441,,
fifo_full_a002,sf_fifo21,early_half,48,imaging_quality,-0.001335344374889418,-0.00036169971738542195,0.3958333333333333,0.0,-0.004449313655140854,0.0011965541169047448,0.9442985544694906,,
fifo_correct,sf_fifo21,early_half,48,quality_without_dynamic_degree,-0.05310248495174097,0.012786493314358438,0.5,0.0,-0.18251170779217302,0.04838183519930749,0.5572832513567434,,
fifo_correct,sf_fifo21,early_half,48,official_quality_score,-0.07599625784551349,-0.005944967933821488,0.4791666666666667,0.0,-0.2218750996910067,0.04812633310587458,0.6672670939616907,,
fifo_correct,sf_fifo21,early_half,48,identity_background,-0.0006346405292193524,-1.9339227372294765e-06,0.5,0.0,-0.001284872688088639,-2.962026909743115e-05,0.5572832513567434,,
fifo_correct,sf_fifo21,early_half,48,temporal_mechanics,-0.00025405221457403443,1.2790817943197919e-05,0.5208333333333334,0.0,-0.0011052341175318335,0.00043073738801855494,0.4427167486432566,,
fifo_correct,sf_fifo21,early_half,48,semantic_alignment,0.0009310734846318752,-0.00010210701397485311,0.4791666666666667,0.0,-0.00044645173308838465,0.0027551118445227904,0.6672670939616907,,
